-2.7756e-16,-1.1102e-16,-6.4763e-17,4.1633e-17,2.2204e-17,-3.7007e-17,-1.586e-17,0,0,0,1.0093e-17,0,-8.5402e-18,0,3.7007e-18,9.5063e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.0149e-05,0.00063964,0.0075762,0.034306,0.064835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.5511e-17,0,7.4015e-17,-2.7756e-17,2.2204e-17,1.8504e-17,0,2.7756e-17,0,1.1102e-17,2.0186e-17,9.2519e-18,-8.5402e-18,0,0,3.3307e-16,5.3824e-13,3.3907e-10,7.9208e-08,6.9148e-06,0.00023023,0.0030647,0.017767,0.049494
-2.7756e-16,-2.7756e-17,-1.8504e-17,2.7756e-17,2.2204e-17,0,0,0,0,2.2204e-17,3.0279e-17,2.7756e-17,8.5402e-18,1.586e-17,7.4015e-18,3.2613e-16,5.3794e-13,3.3856e-10,7.8889e-08,6.8408e-06,0.00022393,0.0028694,0.015618,0.041846
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.5511e-17,0,3.7007e-17,-1.3878e-17,-4.4409e-17,-1.8504e-17,1.586e-17,1.3878e-17,1.2336e-17,1.1102e-17,1.0093e-17,9.2519e-18,0,-1.586e-17,-7.4015e-18,3.2613e-16,5.3794e-13,3.3856e-10,7.8889e-08,6.8408e-06,0.00022393,0.0028694,0.015618,0.041851
-1.6653e-16,-5.5511e-17,0,8.3267e-17,1.1102e-17,-9.2519e-18,-4.7581e-17,-1.3878e-17,-1.8504e-17,1.1102e-17,-1.5139e-17,9.2519e-18,-8.5402e-18,-7.9302e-18,0,3.1919e-16,5.3821e-13,3.3907e-10,7.9209e-08,6.9151e-06,0.0002303,0.0030707,0.017954,0.05157
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6653e-16,-1.1102e-16,-7.4015e-17,0,2.2204e-17,-3.7007e-17,1.586e-17,0,0,0,3.0279e-17,9.2519e-18,1.281e-17,0,1.4803e-17,9.5063e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.0149e-05,0.00063964,0.0075761,0.0343,0.064651
-1.6653e-16,1.1102e-16,0,1.1102e-16,3.3307e-17,1.8504e-17,0,1.3878e-17,-1.2336e-17,3.3307e-17,2.0186e-17,1.8504e-17,1.708e-17,1.586e-17,1.4803e-17,3.1919e-16,5.3764e-13,3.3806e-10,7.857e-08,6.7668e-06,0.00021763,0.002674,0.013464,0.034019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.5511e-17,0,-3.7007e-17,1.3878e-17,0,0,-1.586e-17,2.7756e-17,1.2336e-17,2.2204e-17,2.0186e-17,1.8504e-17,0,0,-7.4015e-18,6.3838e-16,1.0753e-12,6.7611e-10,1.5714e-07,1.3532e-05,0.0004349,0.0053174,0.02594,0.056045
-2.2204e-16,0,-3.7007e-17,-2.7756e-17,0,-1.8504e-17,-3.1721e-17,-2.7756e-17,-1.2336e-17,-1.1102e-17,0,-9.2519e-18,-1.708e-17,-1.586e-17,-7.4015e-18,9.2981e-16,1.6126e-12,1.0137e-09,2.3539e-07,2.0224e-05,0.00064601,0.0077777,0.036659,0.075091
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.3878e-16,1.1102e-16,-5.5511e-17,-2.7756e-17,0,1.8504e-17,0,1.3878e-17,2.4672e-17,1.1102e-17,0,9.2519e-18,0,1.586e-17,-7.4015e-18,6.4185e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.00042853,0.005116,0.023599,0.046148
-4.996e-16,0,-1.1102e-16,2.7756e-17,2.2204e-17,3.7007e-17,-3.1721e-17,-2.7756e-17,-6.1679e-18,2.2204e-17,-5.0465e-18,-9.2519e-18,8.5402e-18,1.586e-17,-7.4015e-18,6.3838e-16,1.0753e-12,6.7611e-10,1.5714e-07,1.3533e-05,0.00043504,0.0053296,0.026326,0.060545
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.7756e-16,-1.9429e-16,-7.4015e-17,0,0,-3.7007e-17,-4.7581e-17,-1.3878e-17,-6.1679e-18,0,-5.0465e-18,1.8504e-17,0,-7.9302e-18,0,3.1919e-16,5.3763e-13,3.3806e-10,7.8569e-08,6.7662e-06,0.00021748,0.0026619,0.013078,0.029514
-4.996e-16,0,-1.4803e-16,0,0,-1.8504e-17,-3.1721e-17,0,-2.4672e-17,1.1102e-17,0,1.8504e-17,-8.5402e-18,0,0,9.541e-16,1.6126e-12,1.0137e-09,2.3539e-07,2.0224e-05,0.00064594,0.0077715,0.036455,0.072483
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6653e-16,5.5511e-17,0,2.7756e-17,-4.4409e-17,1.8504e-17,-1.586e-17,6.9389e-18,-2.4672e-17,3.3307e-17,0,9.2519e-18,-1.708e-17,7.9302e-18,-7.4015e-18,3.2613e-16,5.3793e-13,3.3856e-10,7.8889e-08,6.8411e-06,0.000224,0.0028754,0.015805,0.043911
-3.3307e-16,-5.5511e-17,0,-2.7756e-17,2.2204e-17,0,0,-1.3878e-17,0,1.1102e-17,2.0186e-17,9.2519e-18,8.5402e-18,-7.9302e-18,1.4803e-17,9.4369e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.0149e-05,0.00063957,0.00757,0.034107,0.062395
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2204e-16,5.5511e-17,-7.4015e-17,0,-2.2204e-17,1.8504e-17,-1.586e-17,2.7756e-17,1.2336e-17,3.3307e-17,1.0093e-17,3.7007e-17,8.5402e-18,3.9651e-18,-1.1102e-17,3.1919e-16,5.3822e-13,3.3907e-10,7.9208e-08,6.9148e-06,0.00023023,0.0030647,0.017767,0.049505
-1.6653e-16,-1.1102e-16,-3.7007e-17,-2.7756e-17,-4.4409e-17,-3.7007e-17,-1.586e-17,-1.3878e-17,0,-2.2204e-17,1.0093e-17,1.8504e-17,0,-1.586e-17,7.4015e-18,3.1225e-16,5.3795e-13,3.3856e-10,7.8888e-08,6.8405e-06,0.00022386,0.0028632,0.01542,0.039417
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.5511e-16,-1.1102e-16,-3.7007e-17,-1.1102e-16,-4.4409e-17,-3.7007e-17,-3.1721e-17,-2.0817e-17,-1.2336e-17,0,0,9.2519e-18,0,-1.586e-17,7.4015e-18,9.5757e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.0149e-05,0.00063964,0.0075761,0.0343,0.064639
-5.5511e-17,5.5511e-17,5.5511e-17,5.5511e-17,4.4409e-17,3.7007e-17,4.7581e-17,2.7756e-17,1.2336e-17,6.6613e-17,1.5139e-17,1.8504e-17,2.5621e-17,7.9302e-18,3.7007e-18,6.4879e-16,1.0756e-12,6.7662e-10,1.5746e-07,1.3606e-05,0.00044127,0.0055188,0.028282,0.065937
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6653e-16,5.5511e-17,7.4015e-17,5.5511e-17,0,3.7007e-17,1.586e-17,-2.7756e-17,0,1.1102e-17,5.0465e-17,0,1.708e-17,7.9302e-18,1.4803e-17,3.1919e-16,5.3765e-13,3.3806e-10,7.857e-08,6.7668e-06,0.00021763,0.002674,0.013464,0.034024
-4.4409e-16,-1.1102e-16,-1.1102e-16,-5.5511e-17,-4.4409e-17,-1.8504e-17,0,1.3878e-17,0,-1.1102e-17,-1.0093e-17,0,0,0,-2.2204e-17,3.3307e-16,5.3792e-13,3.3856e-10,7.8889e-08,6.8411e-06,0.000224,0.0028754,0.015805,0.043911
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6653e-16,-1.6653e-16,-9.2519e-17,-2.7756e-17,-2.2204e-17,1.8504e-17,-1.586e-17,0,2.4672e-17,2.7756e-17,1.0093e-17,-9.2519e-18,-8.5402e-18,-7.9302e-18,7.4015e-18,9.2981e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.0149e-05,0.00063957,0.00757,0.034107,0.062395
-1.6653e-16,-1.1102e-16,-3.7007e-17,-2.7756e-17,0,-3.7007e-17,1.586e-17,-1.3878e-17,0,5.5511e-18,1.0093e-17,-4.6259e-18,0,-1.1895e-17,-7.4015e-18,3.0531e-16,5.3823e-13,3.3907e-10,7.9209e-08,6.9154e-06,0.00023037,0.0030769,0.018158,0.054183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1102e-16,0,5.5511e-17,2.7756e-17,0,3.7007e-17,0,0,1.2336e-17,2.2204e-17,1.0093e-17,9.2519e-18,0,1.586e-17,7.4015e-18,3.1225e-16,5.3765e-13,3.3806e-10,7.8569e-08,6.7665e-06,0.00021756,0.0026678,0.013259,0.0314
-5.5511e-17,0,3.7007e-17,5.5511e-17,0,9.2519e-18,1.586e-17,0,1.2336e-17,1.6653e-17,1.0093e-17,1.8504e-17,0,0,7.4015e-18,3.3307e-16,5.3764e-13,3.3806e-10,7.8569e-08,6.7665e-06,0.00021756,0.0026679,0.013265,0.03159
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.9429e-16,-1.1102e-16,-7.4015e-17,5.5511e-17,2.2204e-17,-1.8504e-17,-3.1721e-17,1.3878e-17,-2.4672e-17,0,0,3.7007e-17,-1.708e-17,0,-1.4803e-17,6.3144e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.0004286,0.005122,0.023786,0.048213
-2.2204e-16,0,-5.5511e-17,2.7756e-17,2.2204e-17,1.8504e-17,0,0,0,2.7756e-17,2.0186e-17,9.2519e-18,4.2701e-18,-1.586e-17,1.4803e-17,6.3838e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.00042867,0.0051281,0.023978,0.050462
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.3307e-16,0,-1.1102e-16,5.5511e-17,0,-1.8504e-17,-1.586e-17,-1.3878e-17,-1.8504e-17,-1.1102e-17,-1.0093e-17,1.8504e-17,8.5402e-18,3.9651e-18,-7.4015e-18,6.245e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.00042852,0.0051159,0.023587,0.045767
-2.2204e-16,2.7756e-17,-3.7007e-17,5.5511e-17,0,1.8504e-17,-1.586e-17,0,-1.2336e-17,3.3307e-17,1.0093e-17,1.8504e-17,4.2701e-18,1.586e-17,-7.4015e-18,6.3838e-16,1.0753e-12,6.7611e-10,1.5714e-07,1.3532e-05,0.00043497,0.0053234,0.026127,0.05811
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.7756e-16,5.5511e-17,-3.7007e-17,2.7756e-17,-3.3307e-17,-1.8504e-17,-3.1721e-17,0,1.2336e-17,1.1102e-17,0,9.2519e-18,-8.5402e-18,2.379e-17,0,3.1919e-16,5.3794e-13,3.3856e-10,7.8889e-08,6.8411e-06,0.000224,0.0028753,0.015799,0.043737
-1.6653e-16,-2.7756e-17,-5.5511e-17,-5.5511e-17,-4.4409e-17,-1.8504e-17,-1.586e-17,-6.9389e-18,0,1.1102e-17,-1.0093e-17,0,0,-7.9302e-18,0,3.1919e-16,5.3822e-13,3.3907e-10,7.9208e-08,6.9148e-06,0.00023023,0.0030648,0.017773,0.049684
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.3307e-16,-1.1102e-16,-5.5511e-17,-5.5511e-17,-2.2204e-17,0,-3.1721e-17,-2.7756e-17,0,-1.6653e-17,0,-4.6259e-18,8.5402e-18,0,1.8504e-17,6.3838e-16,1.0756e-12,6.7662e-10,1.5746e-07,1.3607e-05,0.00044134,0.005525,0.028486,0.068562
-1.6653e-16,-1.1102e-16,-1.8504e-17,-4.1633e-17,1.1102e-17,-1.8504e-17,-3.1721e-17,0,0,1.1102e-17,0,0,2.135e-17,1.586e-17,1.4803e-17,6.4532e-16,1.0753e-12,6.7611e-10,1.5714e-07,1.3532e-05,0.0004349,0.0053175,0.025946,0.056224
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2204e-16,-5.5511e-17,-7.4015e-17,0,-4.4409e-17,-1.8504e-17,-6.3441e-17,-1.3878e-17,-2.4672e-17,-1.1102e-17,-2.5232e-17,1.8504e-17,-1.708e-17,7.9302e-18,0,3.1225e-16,5.3763e-13,3.3806e-10,7.8569e-08,6.7665e-06,0.00021756,0.0026679,0.013265,0.03159
-3.3307e-16,0,0,2.7756e-17,-4.4409e-17,0,0,-1.3878e-17,-1.2336e-17,0,-1.0093e-17,2.7756e-17,-1.708e-17,0,-1.4803e-17,3.1919e-16,5.3822e-13,3.3907e-10,7.9209e-08,6.9154e-06,0.00023037,0.0030768,0.018147,0.053814
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.6082e-16,5.5511e-17,-7.4015e-17,-2.7756e-17,-8.8818e-17,-3.7007e-17,-7.9302e-17,0,-1.2336e-17,1.1102e-17,-3.0279e-17,-9.2519e-18,-3.4161e-17,-7.9302e-18,-1.4803e-17,6.3144e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.00042852,0.0051159,0.023587,0.045773
-1.3878e-16,-1.1102e-16,-7.4015e-17,2.7756e-17,3.3307e-17,0,-3.1721e-17,0,0,0,2.0186e-17,9.2519e-18,2.5621e-17,-1.586e-17,0,9.5063e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.0149e-05,0.00063957,0.0075701,0.034113,0.062586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.5511e-17,0,-7.4015e-17,0,4.4409e-17,0,0,2.7756e-17,0,2.2204e-17,1.5139e-17,1.8504e-17,1.708e-17,0,0,6.4532e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.00042867,0.0051281,0.023978,0.050451
-5.5511e-17,0,3.7007e-17,2.7756e-17,4.4409e-17,3.7007e-17,0,2.7756e-17,0,2.2204e-17,2.0186e-17,1.3878e-17,0,1.586e-17,0,3.3307e-16,5.3824e-13,3.3907e-10,7.9208e-08,6.9148e-06,0.00023023,0.0030646,0.017761,0.04932
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6653e-16,0,-3.7007e-17,2.7756e-17,-4.4409e-17,3.7007e-17,3.1721e-17,2.7756e-17,0,2.2204e-17,2.0186e-17,9.2519e-18,0,7.9302e-18,0,6.3838e-16,1.0753e-12,6.7611e-10,1.5714e-07,1.3533e-05,0.00043504,0.0053295,0.02632,0.06036
-5.5511e-17,0,-3.7007e-17,5.5511e-17,4.4409e-17,-1.8504e-17,-1.586e-17,6.9389e-18,2.4672e-17,-1.1102e-17,3.0279e-17,1.8504e-17,2.5621e-17,0,-7.4015e-18,6.4532e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.00042867,0.0051282,0.023984,0.050636
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2204e-16,0,-3.7007e-17,-5.5511e-17,4.4409e-17,9.2519e-18,1.586e-17,-1.3878e-17,0,2.2204e-17,3.0279e-17,0,0,0,7.4015e-18,3.3307e-16,5.3764e-13,3.3806e-10,7.857e-08,6.7668e-06,0.00021763,0.002674,0.013458,0.03384
0,-5.5511e-17,-1.8504e-17,2.7756e-17,0,-1.8504e-17,0,1.3878e-17,-2.4672e-17,5.5511e-18,1.5139e-17,-4.6259e-18,0,7.9302e-18,-7.4015e-18,3.3307e-16,5.3794e-13,3.3856e-10,7.8889e-08,6.8408e-06,0.00022393,0.0028693,0.015607,0.041488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.4409e-16,5.5511e-17,-7.4015e-17,2.7756e-17,-4.4409e-17,0,-1.586e-17,-4.1633e-17,0,0,-1.0093e-17,-9.2519e-18,-1.708e-17,7.9302e-18,-1.4803e-17,6.245e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.00042867,0.0051281,0.023978,0.050462
-1.1102e-16,0,1.8504e-17,2.7756e-17,6.6613e-17,0,0,0,0,0,4.0372e-17,-9.2519e-18,2.5621e-17,0,0,3.1919e-16,5.3762e-13,3.3806e-10,7.8569e-08,6.7665e-06,0.00021756,0.0026679,0.013265,0.03159
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.0531e-16,-1.1102e-16,-7.4015e-17,0,-6.6613e-17,1.8504e-17,0,2.7756e-17,-1.2336e-17,3.3307e-17,1.0093e-17,4.6259e-17,8.5402e-18,0,0,3.3654e-16,5.3823e-13,3.3907e-10,7.9209e-08,6.9151e-06,0.0002303,0.0030708,0.01796,0.051743
-1.6653e-16,0,-9.2519e-17,0,-2.2204e-17,0,-4.7581e-17,2.7756e-17,-1.2336e-17,2.2204e-17,-1.0093e-17,1.8504e-17,-8.5402e-18,0,-3.7007e-18,3.1919e-16,5.3791e-13,3.3856e-10,7.8889e-08,6.8408e-06,0.00022393,0.0028693,0.015612,0.041661
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2204e-16,1.1102e-16,-3.7007e-17,2.7756e-17,-4.4409e-17,3.7007e-17,0,0,-6.1679e-18,0,-1.5139e-17,-9.2519e-18,-1.708e-17,0,7.4015e-18,3.2613e-16,5.3763e-13,3.3806e-10,7.857e-08,6.7668e-06,0.00021763,0.002674,0.013458,0.03384
-1.3878e-16,0,0,5.5511e-17,-2.2204e-17,0,-3.1721e-17,0,0,0,0,3.7007e-17,8.5402e-18,0,7.4015e-18,3.2613e-16,5.3764e-13,3.3806e-10,7.8569e-08,6.7662e-06,0.00021748,0.0026619,0.013078,0.02952
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.5511e-17,-7.4015e-17,0,4.4409e-17,3.7007e-17,7.9302e-18,0,2.4672e-17,2.2204e-17,-1.0093e-17,0,1.708e-17,0,1.4803e-17,9.7145e-16,1.6126e-12,1.0137e-09,2.3539e-07,2.0224e-05,0.00064608,0.0077836,0.03684,0.076971
-1.3878e-16,-1.1102e-16,0,0,4.4409e-17,-1.8504e-17,0,-1.3878e-17,-2.4672e-17,1.1102e-17,2.0186e-17,0,0,-1.586e-17,1.4803e-17,3.1572e-16,5.3824e-13,3.3907e-10,7.9208e-08,6.9148e-06,0.00023023,0.0030646,0.017761,0.049309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1102e-16,5.5511e-17,0,5.5511e-17,2.2204e-17,1.8504e-17,-3.1721e-17,-1.3878e-17,1.2336e-17,2.2204e-17,2.0186e-17,1.8504e-17,1.708e-17,1.9825e-17,0,9.4369e-16,1.6129e-12,1.0142e-09,2.3571e-07,2.0298e-05,0.00065245,0.0079851,0.039188,0.087065
0,-5.5511e-17,3.7007e-17,8.3267e-17,8.8818e-17,3.7007e-17,3.1721e-17,2.7756e-17,2.4672e-17,4.4409e-17,2.0186e-17,2.7756e-17,3.4161e-17,-7.9302e-18,-7.4015e-18,9.5757e-16,1.6129e-12,1.0142e-09,2.3571e-07,2.0298e-05,0.00065238,0.007979,0.038995,0.084804
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.7756e-16,0,-3.7007e-17,1.1102e-16,4.4409e-17,-1.8504e-17,1.586e-17,1.3878e-17,-1.2336e-17,-1.1102e-17,2.0186e-17,9.2519e-18,0,0,7.4015e-18,6.3144e-16,1.0753e-12,6.7611e-10,1.5714e-07,1.3532e-05,0.0004349,0.0053174,0.02594,0.05604
-2.7756e-16,-5.5511e-17,-1.4803e-16,0,0,0,-1.586e-17,2.7756e-17,0,2.7756e-17,0,0,0,-7.9302e-18,0,3.0531e-16,5.3822e-13,3.3907e-10,7.9209e-08,6.9154e-06,0.00023037,0.0030769,0.018153,0.054004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.5511e-17,0,-1.8504e-17,0,3.3307e-17,9.2519e-18,0,1.3878e-17,0,1.6653e-17,1.0093e-17,1.8504e-17,1.708e-17,1.9825e-17,3.7007e-18,9.5757e-16,1.6126e-12,1.0137e-09,2.3539e-07,2.0224e-05,0.00064601,0.0077775,0.036648,0.074722
1.1102e-16,5.5511e-17,7.4015e-17,5.5511e-17,2.2204e-17,0,-3.1721e-17,-1.3878e-17,2.4672e-17,-2.2204e-17,1.0093e-17,9.2519e-18,-8.5402e-18,-7.9302e-18,1.4803e-17,6.3144e-16,1.0756e-12,6.7662e-10,1.5746e-07,1.3606e-05,0.00044127,0.0055188,0.028288,0.066122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.7756e-17,-1.1102e-16,7.4015e-17,5.5511e-17,4.4409e-17,1.8504e-17,0,6.9389e-18,1.2336e-17,1.1102e-17,0,1.8504e-17,1.708e-17,1.586e-17,1.4803e-17,3.3307e-16,5.3765e-13,3.3806e-10,7.8569e-08,6.7662e-06,0.00021748,0.0026618,0.013072,0.029329
-1.1102e-16,-5.5511e-17,-3.7007e-17,2.7756e-17,0,0,-1.586e-17,0,0,0,1.0093e-17,9.2519e-18,0,7.9302e-18,0,9.5757e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.0149e-05,0.00063957,0.0075701,0.034113,0.06258
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.3307e-16,-1.1102e-16,-3.7007e-17,-5.5511e-17,-2.2204e-17,-3.7007e-17,-6.3441e-17,-3.4694e-17,-2.4672e-17,-2.2204e-17,-2.0186e-17,-1.3878e-17,8.5402e-18,-1.586e-17,1.4803e-17,3.1919e-16,5.3764e-13,3.3806e-10,7.8569e-08,6.7665e-06,0.00021756,0.0026679,0.013265,0.03159
-8.3267e-17,-1.1102e-16,-7.4015e-17,0,0,0,0,1.3878e-17,-6.1679e-18,0,0,1.8504e-17,0,-1.586e-17,-1.4803e-17,6.3144e-16,1.0753e-12,6.7611e-10,1.5714e-07,1.3532e-05,0.00043497,0.0053235,0.026133,0.058295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.996e-16,1.6653e-16,-5.5511e-17,0,-2.2204e-17,-1.8504e-17,-3.1721e-17,0,-1.2336e-17,1.1102e-17,0,0,8.5402e-18,7.9302e-18,-7.4015e-18,9.4369e-16,1.6129e-12,1.0142e-09,2.3571e-07,2.0298e-05,0.00065231,0.007973,0.038808,0.082744
-2.7756e-16,0,0,2.7756e-17,-1.1102e-17,3.7007e-17,1.586e-17,2.7756e-17,0,2.2204e-17,0,-9.2519e-18,-8.5402e-18,0,0,3.1225e-16,5.3822e-13,3.3907e-10,7.9208e-08,6.9148e-06,0.00023023,0.0030646,0.017761,0.04932
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.5511e-17,5.5511e-17,-8.3267e-17,0,-2.2204e-17,9.2519e-18,-1.586e-17,-6.9389e-18,0,1.1102e-17,-1.0093e-17,0,0,7.9302e-18,-1.1102e-17,3.1919e-16,5.3823e-13,3.3907e-10,7.9209e-08,6.9151e-06,0.0002303,0.0030707,0.017954,0.051558
-1.1102e-16,5.5511e-17,-1.8504e-17,-2.7756e-17,-2.2204e-17,-1.8504e-17,-1.586e-17,1.3878e-17,1.2336e-17,3.3307e-17,1.0093e-17,9.2519e-18,8.5402e-18,7.9302e-18,-7.4015e-18,3.0531e-16,5.3794e-13,3.3856e-10,7.8889e-08,6.8411e-06,0.000224,0.0028754,0.015805,0.043911
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.7756e-17,0,5.5511e-17,4.4409e-17,-3.7007e-17,-6.3441e-17,-1.3878e-17,1.2336e-17,0,-2.0186e-17,0,1.708e-17,-2.379e-17,1.4803e-17,6.1062e-16,1.0753e-12,6.7611e-10,1.5714e-07,1.3532e-05,0.00043497,0.0053235,0.026133,0.058295
0,2.7756e-17,5.5511e-17,5.5511e-17,3.3307e-17,1.8504e-17,3.1721e-17,0,0,1.1102e-17,2.0186e-17,0,-1.281e-17,-7.9302e-18,7.4015e-18,9.4716e-16,1.6129e-12,1.0142e-09,2.3571e-07,2.0298e-05,0.00065238,0.007979,0.039001,0.084994
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1102e-16,0,1.8504e-17,5.5511e-17,4.4409e-17,5.5511e-17,4.7581e-17,2.7756e-17,4.9343e-17,1.1102e-17,5.0465e-17,9.2519e-18,1.708e-17,-1.586e-17,7.4015e-18,6.3838e-16,1.0756e-12,6.7662e-10,1.5746e-07,1.3606e-05,0.00044127,0.0055188,0.028288,0.066116
-3.3307e-16,-1.1102e-16,-3.7007e-17,2.7756e-17,-8.8818e-17,-5.5511e-17,-4.7581e-17,-1.3878e-17,0,-3.3307e-17,-1.0093e-17,9.2519e-18,0,-1.586e-17,-7.4015e-18,3.1919e-16,5.3764e-13,3.3806e-10,7.857e-08,6.7668e-06,0.00021763,0.002674,0.013458,0.03384
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2204e-16,1.1102e-16,-7.4015e-17,1.1102e-16,0,1.8504e-17,0,0,-1.8504e-17,2.2204e-17,0,3.7007e-17,0,1.586e-17,0,3.1919e-16,5.3792e-13,3.3856e-10,7.8889e-08,6.8408e-06,0.00022393,0.0028693,0.015612,0.041667
1.3878e-16,0,7.4015e-17,2.7756e-17,0,0,6.3441e-17,5.5511e-17,4.9343e-17,3.3307e-17,4.0372e-17,2.7756e-17,0,1.1895e-17,0,6.5226e-16,1.0756e-12,6.7662e-10,1.5746e-07,1.3606e-05,0.00044127,0.0055189,0.028294,0.066312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1102e-16,-1.1102e-16,-7.4015e-17,0,-2.2204e-17,0,-1.586e-17,2.7756e-17,0,0,2.0186e-17,1.8504e-17,8.5402e-18,0,2.9606e-17,3.2266e-16,5.3794e-13,3.3856e-10,7.8889e-08,6.8408e-06,0.00022393,0.0028693,0.015612,0.041667
-2.7756e-16,5.5511e-17,-1.8504e-17,2.7756e-17,1.1102e-17,0,-1.586e-17,-1.3878e-17,-1.2336e-17,1.1102e-17,-1.0093e-17,2.7756e-17,4.2701e-18,1.586e-17,-3.7007e-18,6.4532e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.00042852,0.0051159,0.023587,0.045767
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6653e-16,5.5511e-17,-3.7007e-17,-5.5511e-17,0,-1.8504e-17,0,-6.9389e-18,-1.2336e-17,1.1102e-17,2.0186e-17,1.8504e-17,1.708e-17,7.9302e-18,-7.4015e-18,9.4369e-16,1.6129e-12,1.0142e-09,2.3571e-07,2.0298e-05,0.00065231,0.0079729,0.038802,0.082565
